month;created;order_id;warehouse;latitude;longitude;delivery_fee
10;2021-10-05 08:07:11.435288;107675;C;-12.100755699999999;-77.05752009999999;0.0
10;2021-10-01 12:45:44.375256;106175;I;-12.1800722;-77.0027436;0.0
10;2021-10-08 03:10:48.725554;108845;H;-12.1037554;-76.97229809999999;0.0
10;2021-10-06 09:04:21.657213;108145;C;-12.0853215;-77.00270909999999;6.0
10;2021-10-04 08:43:48.316009;107292;E;-12.063186487263;-77.0864349733353;0.0
10;2021-10-04 18:02:35.138012;107512;F;-12.1192504;-76.9992347;0.0
10;2021-10-20 07:14:23.997264;112767;B;-11.9732331411396;-77.0751070000469;0.0
10;2021-10-26 16:54:52.207369;115416;E;-12.079516;-77.0870165;0.0
10;2021-10-25 20:14:14.798893;114919;H;-12.118888400000001;-76.9747682;0.0
10;2021-10-20 20:38:40.467109;112983;E;-12.064601800000002;-77.10666859999999;4.0
10;2021-10-18 05:47:33.539238;112133;H;-12.1579900155562;-77.01429882113091;4.0
10;2021-10-16 17:37:07.48032;111768;F;-12.109238404082902;-77.010653440544;0.0
10;2021-10-06 11:17:46.601584;108206;A;-12.0685141;-77.0621175;0.0
10;2021-10-13 14:46:18.595813;110905;F;-12.093636300000002;-76.9864032;0.0
10;2021-10-20 11:46:16.412815;112866;A;-12.0744709;-77.03184040000001;0.0
10;2021-10-22 15:28:31.59586;113512;E;-12.0722785;-77.1243812;4.0
10;2021-10-10 12:09:47.063764;109783;G;-12.052429400000001;-76.9742332;0.0
10;2021-10-31 10:09:56.013537;117103;H;-12.14817020831;-76.9641479099964;4.0
10;2021-10-18 01:12:52.588461;112081;A;-12.068368099999999;-77.06251529999999;4.0
10;2021-10-15 16:03:02.939222;111502;E;-12.0907905;-77.07988409999999;4.0
10;2021-10-10 21:42:47.90457;109956;F;-12.109625300000001;-77.0322085;0.0
10;2021-10-27 16:38:58.121538;115880;G;-11.9417174878757;-76.99020202062691;4.0
10;2021-10-19 14:29:41.022046;112612;C;-12.0827825;-77.0096306;6.0
10;2021-10-03 15:45:14.811162;107052;K;-12.0803489;-76.98012340000001;0.0
10;2021-10-02 14:59:22.477466;106655;H;-12.1117931;-76.97963709999999;6.0
10;2021-10-10 09:15:24.414383;109720;A;-12.0705655;-77.0761646;6.0
10;2021-10-08 14:54:33.36649;109082;F;-12.115535000000001;-77.0357235;0.0
10;2021-10-20 14:20:42.786492;112913;G;-12.026329800000001;-76.9105832;0.0
10;2021-10-26 12:05:02.241967;115264;H;-12.1582839;-76.99302540000001;0.0
10;2021-10-18 08:16:26.557918;112198;F;-12.105366199999999;-77.0217042;0.0
10;2021-10-01 12:18:26.563875;106161;F;-12.129238370924;-77.0201185648697;0.0
10;2021-10-11 12:04:31.537773;110243;H;-12.095085699999998;-77.0035975;0.0
10;2021-10-20 10:29:43.605382;112840;B;-11.9529934;-77.08290840000001;4.0
10;2021-10-29 07:58:30.930439;116542;B;-12.0213592;-77.0518811;4.0
10;2021-10-23 12:43:14.945655;113744;F;-12.133339300000001;-77.0215776;8.0
10;2021-10-06 15:00:14.406508;108305;F;-12.1404109;-77.01535140000001;6.0
10;2021-10-12 07:23:53.717942;110463;A;-12.0531116;-77.0424108;0.0
10;2021-10-12 03:23:44.904545;110386;A;-12.085496000000001;-77.0479199;4.0
10;2021-10-05 04:43:30.211378;107590;B;-11.9843385;-77.08937409999999;0.0
10;2021-10-25 06:16:07.178137;114339;G;-12.073312199999998;-76.94369920000001;4.0
10;2021-10-22 03:45:54.138354;113311;F;-12.1241659;-77.03747940000001;4.0
10;2021-10-18 06:18:09.055895;112145;C;-12.1017232474319;-77.01136588276749;4.0
10;2021-10-03 06:52:35.878168;106818;E;-12.0004827217816;-77.1101296900345;6.0
10;2021-10-02 05:53:40.854551;106416;A;-12.0902511;-77.02543309999999;6.0
10;2021-10-14 07:55:35.192337;111096;D;-11.943520300000001;-77.0644134;0.0
10;2021-10-30 12:48:46.996472;116951;F;-12.1108142;-77.03889009999999;0.0
10;2021-10-24 17:33:49.744243;114117;A;-12.0694629;-77.0448183;4.0
10;2021-10-10 16:12:05.751906;109887;I;-12.1780286;-77.0061747;0.0
10;2021-10-03 09:18:09.921765;106882;H;-12.128625999999999;-76.9876739;8.0
10;2021-10-12 17:35:41.362371;110637;D;-11.9437323;-77.0402975;0.0
10;2021-10-05 05:28:35.7154;107615;A;-12.075928;-77.0468037;0.0
10;2021-10-27 05:24:57.228185;115571;H;-12.125658099999999;-76.98594659999999;8.0
10;2021-10-17 07:01:22.74697;111859;A;-12.0549681;-77.05021740000001;8.0
10;2021-10-04 12:21:48.141425;107397;A;-12.0532824529431;-77.07595716948859;0.0
10;2021-10-16 16:34:58.397901;111759;A;-12.071705;-77.05543490000001;4.0
10;2021-10-02 14:24:30.266895;106638;F;-12.122325;-77.00629040000001;6.0
10;2021-10-03 08:30:41.175075;106863;F;-12.116616699999998;-77.0349022;0.0
10;2021-10-29 15:39:32.866324;116732;H;-12.1070955;-76.97285129999999;0.0
10;2021-10-13 19:59:13.106454;110990;I;-12.1644431;-76.9685987;4.0
10;2021-10-17 18:43:21.366924;112067;A;-12.087692800000001;-77.04221070000001;0.0
10;2021-10-25 06:59:32.697675;114396;H;-12.131689100000001;-76.9907059;4.0
10;2021-10-28 10:02:22.521909;116161;B;-11.957027471070301;-77.0729278089287;4.0
10;2021-10-18 11:27:31.189198;112262;F;-12.114656;-77.027403;6.0
10;2021-10-26 03:24:19.16408;114945;A;-12.0845194752066;-77.0512325404755;6.0
10;2021-10-01 13:12:54.780394;106188;B;-11.957616999999999;-77.0792765;0.0
10;2021-10-15 15:36:08.984991;111497;H;-12.1324634;-76.9964728;0.0
10;2021-10-29 13:45:45.513355;116696;E;-12.2092556;-77.0245157;0.0
10;2021-10-23 19:01:41.879797;113839;A;-12.0685851;-77.0755521;4.0
10;2021-10-14 06:16:10.305402;111063;H;-12.1174492;-76.9769209;0.0
10;2021-10-24 10:34:14.732178;113998;H;-12.202063170289199;-77.00819920654209;0.0
10;2021-10-10 06:44:25.367033;109655;B;-11.9353198;-77.07327740000001;0.0
10;2021-10-26 08:28:02.913171;115118;B;-11.9952103034345;-77.0857863423279;4.0
10;2021-10-18 01:21:18.590773;112082;E;-12.093481800000001;-77.06238470000001;4.0
10;2021-10-25 16:53:29.011249;114854;G;-12.0641879;-76.9426458;0.0
10;2021-10-23 12:47:38.692537;113746;C;-12.077642800000001;-77.0030111;0.0
10;2021-10-14 15:07:47.680013;111220;A;-12.080631;-77.0578792;0.0
10;2021-10-27 06:42:09.756461;115613;H;-12.1205573;-76.9895488;4.0
10;2021-10-04 17:22:21.301509;107501;I;-12.1585145;-77.0195308;0.0
10;2021-10-24 08:14:03.295936;113950;F;-12.1126987;-77.0298122;6.0
10;2021-10-11 08:45:35.154;110137;H;-12.1567655;-76.991915;0.0
10;2021-10-01 10:35:09.157187;106120;I;-12.1709765;-77.01850470000001;0.0
10;2021-10-20 04:12:24.884737;112706;H;-12.2050532;-77.0100747;4.0
10;2021-10-06 11:06:12.64196;108200;C;-12.046372999999999;-77.042755;6.0
10;2021-10-22 06:34:54.061916;113369;G;-12.046372999999999;-77.042755;0.0
10;2021-10-21 02:49:07.607538;112999;C;-12.106825;-76.9807446;4.0
10;2021-10-01 08:10:18.552621;106055;F;-12.1115212;-77.0371015;0.0
10;2021-10-08 08:26:24.742168;108947;F;-12.115102;-77.0041298;8.0
10;2021-10-18 05:08:15.25324;112116;H;-12.1562592;-76.9866871;0.0
10;2021-10-27 06:43:11.331141;115614;H;-12.1391067368035;-77.0116247557074;6.0
10;2021-10-18 07:29:08.881172;112176;H;-12.046372999999999;-77.042755;0.0
10;2021-10-23 10:39:19.558841;113712;E;-12.0946225;-77.0738989;6.0
10;2021-10-26 10:06:01.914447;115189;F;-12.1061163;-77.0244696;4.0
10;2021-10-13 08:55:14.628793;110773;A;-12.0636218798212;-77.05642005553459;6.0
10;2021-10-05 03:18:11.957821;107558;A;-12.0883267;-77.0582422;0.0
10;2021-10-26 11:35:07.190597;115243;F;-12.107045;-77.01656;4.0
10;2021-10-11 09:20:48.488259;110153;C;-12.101038800000001;-77.0068545;8.0
10;2021-10-23 06:49:35.887459;113638;E;-12.0762427;-77.1061022;0.0
10;2021-10-04 16:51:00.66453;107493;A;-12.059052699999999;-77.0472631;0.0
10;2021-10-18 06:10:09.369947;112143;K;-12.0991475423237;-76.9379015999651;4.0
10;2021-10-25 06:30:42.561463;114360;E;-12.058079800000002;-77.0942803;4.0
10;2021-10-13 11:14:52.370891;110806;L;-12.026128100000001;-76.9136007;0.0
10;2021-10-22 06:54:16.984226;113375;A;-12.0649442176067;-77.050855271225;0.0
10;2021-10-13 11:18:56.476205;110808;A;-12.079281800000002;-77.0472698;0.0
10;2021-10-17 13:05:48.665039;111978;F;-12.1237712;-77.0349471;6.0
10;2021-10-01 14:13:08.772893;106215;H;-12.127041;-76.9935296;6.0
10;2021-10-28 13:31:44.209785;116256;A;-12.0898051;-77.0431273;0.0
10;2021-10-28 18:13:25.223419;116360;G;-11.990192461353901;-77.00099530120009;4.0
10;2021-10-28 02:41:48.440854;115954;H;-12.1810332;-76.9937036;0.0
10;2021-10-10 07:30:36.359543;109673;A;-12.050705800000001;-77.0512361;0.0
10;2021-10-02 04:34:21.539293;106382;C;-12.0628729;-77.01977059999999;0.0
10;2021-10-26 09:23:09.80162;115150;F;-12.1219646;-77.0282223;0.0
10;2021-10-24 08:55:26.708755;113961;G;-12.0548629117347;-76.94054826968299;0.0
10;2021-10-23 16:24:18.296814;113803;E;-12.0491918455476;-77.0923847548844;6.0
10;2021-10-12 17:04:27.109367;110625;H;-12.046372999999999;-77.042755;4.0
10;2021-10-29 04:29:24.222376;116427;A;-12.076219199999999;-77.0438307;4.0
10;2021-10-07 11:53:02.949587;108662;G;-12.0836466;-76.9822568;0.0
10;2021-10-27 03:23:26.549787;115519;H;-12.133581800000002;-76.99426600000001;4.0
10;2021-10-06 11:32:20.044526;108210;B;-11.9341879;-77.07859859999999;0.0
10;2021-10-23 07:52:28.363956;113660;C;-12.1019019;-77.02988509999999;4.0
10;2021-10-17 17:25:38.688031;112050;F;-12.127418800000001;-77.02292440000001;4.0
10;2021-10-14 07:45:22.819089;111092;E;-12.037571699999999;-77.08350779999999;0.0
10;2021-10-10 07:37:12.184444;109675;D;-11.941352177727802;-77.0411690338061;0.0
10;2021-10-10 00:21:54.021858;109554;E;-12.0400955;-77.0918301;0.0
10;2021-10-02 05:50:59.480589;106415;F;-12.1140117;-76.99892990000001;0.0
10;2021-10-29 05:00:35.255844;116450;C;-12.087201400000001;-77.00878780000001;4.0
10;2021-10-27 14:28:29.704071;115820;A;-12.0842711532252;-77.053204886322;4.0
10;2021-10-12 18:14:56.428444;110646;D;-11.915707800000002;-77.0560278;0.0
10;2021-10-26 13:57:27.433028;115320;H;-12.1054307;-76.9586175;0.0
10;2021-10-20 09:12:25.668708;112819;A;-12.0493521;-77.0376686;4.0
10;2021-10-04 08:57:26.923492;107299;H;-12.140915699999999;-76.9852236;0.0
10;2021-10-25 10:04:45.864972;114556;E;-12.0918155;-77.0559561;4.0
10;2021-10-20 13:29:26.233095;112902;C;-12.118249699999998;-77.0009412;0.0
10;2021-10-12 10:55:47.752309;110529;F;-12.1177419;-77.0396867;8.0
10;2021-10-11 07:31:02.683515;110096;C;-12.098433;-77.01974770000001;0.0
10;2021-10-02 15:50:08.108651;106665;F;-12.1258088;-77.0258157;0.0
10;2021-10-30 13:41:44.268853;116963;B;-12.0246519;-77.0805695;4.0
10;2021-10-30 08:37:58.992248;116888;A;-12.0517394;-77.04772170000001;4.0
10;2021-10-07 03:45:19.718268;108453;H;-12.128990400000001;-76.97251209999999;0.0
10;2021-10-09 08:57:56.227689;109332;H;-12.103816199999999;-76.9687732;0.0
10;2021-10-24 12:53:18.700294;114035;G;-11.977981800000002;-77.0170345;6.0
10;2021-10-18 02:21:30.843136;112086;K;-12.0886242316451;-76.89710138809359;4.0
10;2021-10-19 16:24:20.11732;112637;H;-12.167669931245802;-76.9763893492892;0.0
10;2021-10-06 16:31:46.140434;108355;J;-12.046372999999999;-77.042755;0.0
10;2021-10-14 06:07:49.573265;111058;I;-12.174434376894501;-76.99172616004941;0.0
10;2021-10-06 03:41:35.613127;108000;B;-12.03335;-77.068903;0.0
10;2021-10-26 12:06:17.756955;115266;E;-12.0715159;-77.0479486;0.0
10;2021-10-02 10:16:53.349;106538;F;-12.126984199999999;-77.0318267;8.0
10;2021-10-20 12:01:56.778529;112871;F;-12.1344601;-77.0238933;0.0
10;2021-10-21 10:38:32.696345;113147;C;-12.0942657;-77.01557;6.0
10;2021-10-25 14:18:50.824587;114758;H;-12.191380402063501;-77.0072954781897;4.0
10;2021-10-02 04:05:42.389998;106371;H;-12.1576731;-76.99287640000001;8.0
10;2021-10-09 11:25:12.396367;109402;C;-12.109323300000002;-76.999369;6.0
10;2021-10-08 15:02:05.224963;109085;C;-12.091399800000001;-77.04462209999998;6.0
10;2021-10-04 17:10:16.044766;107496;H;-12.1508269;-77.0126286;0.0
10;2021-10-04 18:10:15.647965;107515;E;-12.0860155;-77.0758035;0.0
10;2021-10-23 10:43:15.92987;113715;G;-12.0900671;-76.95112320000001;0.0
10;2021-10-13 02:21:54.301391;110665;A;-12.0728381;-77.0457;0.0
10;2021-10-12 12:41:35.961787;110550;A;-12.053995800000001;-77.0485694;4.0
10;2021-10-09 15:36:01.863265;109487;C;-12.0981503;-77.0037714;0.0
10;2021-10-06 17:35:59.988621;108380;K;-12.112184060469401;-76.9370051369095;0.0
10;2021-10-29 16:25:31.637562;116749;F;-12.1104369215943;-77.041352391243;8.0
10;2021-10-08 08:26:56.112944;108948;F;-12.1283853;-77.02272669999999;0.0
10;2021-10-05 04:35:18.380524;107587;C;-12.0994481;-76.9973423;0.0
10;2021-10-06 14:37:25.394563;108299;H;-12.048996131287598;-77.0223702114868;0.0
10;2021-10-26 05:15:47.61272;115001;C;-12.108617500000001;-76.9933928;6.0
10;2021-10-12 06:25:34.662703;110446;J;-12.019597116592697;-77.01302367112221;4.0
10;2021-10-23 04:20:52.023468;113582;E;-12.013328900000001;-77.0978671;4.0
10;2021-10-05 18:43:21.074328;107961;B;-11.986698858571101;-77.11420039901641;0.0
10;2021-10-11 05:14:57.164104;110019;C;-12.102600599999999;-77.0516701;0.0
10;2021-10-06 09:40:20.22341;108162;K;-12.093384599999998;-76.9479891;0.0
10;2021-10-13 14:46:59.106132;110906;J;-11.9750959549986;-76.99134172305459;4.0
10;2021-10-01 08:38:55.94925;106069;J;-12.0280882;-77.0364973;0.0
10;2021-10-28 03:08:48.910678;115961;A;-12.0555824;-77.05430340000001;0.0
10;2021-10-27 06:35:20.008133;115609;G;-12.022628599999999;-76.9919959;0.0
10;2021-10-26 03:14:10.50257;114944;H;-12.132989508148;-76.9994836379404;4.0
10;2021-10-14 05:17:04.398575;111053;H;-12.1263086;-76.9897565;4.0
10;2021-10-31 08:09:43.446544;117081;C;-12.0785191;-77.0256766;0.0
10;2021-10-26 02:33:09.734384;114937;A;-12.0672919;-77.0754292;0.0
10;2021-10-15 10:37:00.811196;111425;C;-12.0905284;-77.0078214;0.0
10;2021-10-22 02:26:24.49642;113299;A;-12.0623504250894;-77.04700355481309;4.0
10;2021-10-19 09:14:41.491946;112518;H;-12.1371521;-77.00789379999999;0.0
10;2021-10-19 00:25:26.188969;112389;F;-12.124077900000001;-77.01129940000001;0.0
10;2021-10-27 16:10:32.411869;115867;B;-12.046372999999999;-77.042755;0.0
10;2021-10-08 04:18:12.781194;108860;B;-11.9586641800932;-77.0730858367326;0.0
10;2021-10-25 09:59:05.124833;114541;H;-12.1033074;-76.97409470000001;0.0
10;2021-10-08 02:10:35.465163;108830;B;-12.008349336080801;-77.0823575695787;0.0
10;2021-10-13 11:56:04.668025;110832;F;-12.1212283767942;-77.0360930446022;0.0
10;2021-10-01 08:30:46.508565;106063;E;-12.0925835;-77.0594808;6.0
10;2021-10-25 15:52:11.735333;114813;H;-12.1105042;-76.9973879;0.0
10;2021-10-01 11:35:47.130265;106145;F;-12.1270689;-77.02886;0.0
10;2021-10-28 08:20:29.822494;116106;C;-12.0947813772386;-76.99689995468141;0.0
10;2021-10-12 06:40:49.25666;110453;C;-12.0873559;-76.9957811;0.0
10;2021-10-16 04:51:24.008536;111577;B;-12.0189778;-77.0732183;0.0
10;2021-10-03 07:07:27.276348;106826;L;-12.04387;-76.9185525;6.0
10;2021-10-09 18:04:58.674143;109522;C;-12.100614300000002;-77.0023806;0.0
10;2021-10-29 05:45:10.199458;116473;G;-11.9734678501595;-77.0155842031799;4.0
10;2021-10-03 05:31:26.96274;106774;E;-12.089898699999999;-77.0703678;0.0
10;2021-10-05 05:25:12.729788;107613;C;-12.0872161;-76.99179000000001;0.0
10;2021-10-26 08:57:55.757534;115130;H;-12.117069099999998;-76.97669590000001;0.0
10;2021-10-24 17:35:12.729972;114118;H;-12.143470508313198;-77.00021579731781;4.0
10;2021-10-30 16:08:05.973614;116990;E;-12.085556602392002;-77.0800979287841;4.0
10;2021-10-10 04:43:51.313454;109587;C;-12.099169300000002;-77.045036;6.0
10;2021-10-06 15:23:17.271389;108314;L;-12.061533099999998;-76.93700129999999;6.0
10;2021-10-25 07:24:24.241552;114419;F;-12.138263;-77.01751390000001;0.0
10;2021-10-07 10:21:05.057852;108628;A;-12.083102199999999;-77.0404178;0.0
10;2021-10-07 03:30:46.880727;108447;E;-12.057345100000001;-77.1085823;0.0
10;2021-10-27 06:23:31.447904;115606;C;-12.0974132;-76.99267990000001;4.0
10;2021-10-17 09:48:21.812727;111926;H;-12.167247999999999;-76.9970848;4.0
10;2021-10-01 05:42:58.955912;105966;H;-12.1453731;-77.0073608;0.0
10;2021-10-23 15:01:05.589177;113781;H;-12.136838599999999;-77.0100259;4.0
10;2021-10-28 04:33:10.072557;115993;F;-12.1237653;-77.0251902;4.0
10;2021-10-26 13:09:29.811047;115291;F;-12.1147396;-77.0343527;6.0
10;2021-10-17 16:39:58.614101;112039;G;-12.033891800000001;-76.93798509999999;0.0
10;2021-10-25 07:54:12.704983;114453;E;-12.0680131;-77.1075239;0.0
10;2021-10-10 08:41:46.639472;109704;C;-12.0968537;-77.04215570000001;0.0
10;2021-10-10 09:39:18.978085;109732;L;-12.042082699999998;-76.9052533;0.0
10;2021-10-28 04:31:25.108495;115992;H;-12.1267202;-76.9908666;4.0
10;2021-10-18 14:42:05.305169;112323;C;-12.0934854;-77.0398621;4.0
10;2021-10-26 06:04:38.029693;115030;A;-12.069487599999999;-77.0546769;4.0
10;2021-10-12 10:43:53.327753;110523;E;-12.030153;-77.0683309;6.0
10;2021-10-30 19:08:06.186316;117010;B;-11.9925136;-77.0854024;4.0
10;2021-10-17 14:54:58.278139;112011;A;-12.0757579;-77.067773;8.0
10;2021-10-04 13:26:35.155439;107422;E;-12.0871788;-77.0837269;0.0
10;2021-10-11 06:52:29.296377;110072;H;-12.1003609;-76.97064590000001;0.0
10;2021-10-20 12:04:32.399465;112874;A;-12.072643;-77.0428483;4.0
10;2021-10-27 15:13:10.000551;115840;E;-12.0805325;-77.1063497;4.0
10;2021-10-31 09:26:07.824197;117096;A;-12.0872429960709;-77.0303718276125;4.0
10;2021-10-03 15:08:24.324879;107036;F;-12.1091038;-77.03083620000001;0.0
10;2021-10-29 06:32:00.931506;116495;A;-12.0877114;-77.0586637;4.0
10;2021-10-13 11:40:06.976207;110822;I;-12.1520982394959;-76.9832979635096;4.0
10;2021-10-08 18:23:54.946255;109142;L;-12.0366669594032;-76.92357712141408;0.0
10;2021-10-19 05:28:19.077703;112451;F;-12.1171955;-77.0000058;0.0
10;2021-10-12 06:46:34.358162;110455;H;-12.109559353547699;-76.95702400660959;6.0
10;2021-10-08 06:11:38.983548;108893;F;-12.1423715;-77.0247997;0.0
10;2021-10-06 14:34:10.750163;108296;D;-11.9310886668825;-77.0597590506077;0.0
10;2021-10-17 14:06:00.295557;111996;C;-12.095678900000001;-77.0533547;0.0
10;2021-10-06 12:34:16.314792;108242;E;-12.090828199999999;-77.05851190000001;6.0
10;2021-10-13 16:28:24.858542;110947;A;-12.0788849;-77.053997;4.0
10;2021-10-26 21:25:00.078528;115475;E;-12.0396865;-77.0616832;4.0
10;2021-10-03 10:19:14.868543;106913;E;-12.0832462;-77.09844340000001;0.0
10;2021-10-03 07:52:30.09216;106849;F;-12.121742900000001;-77.0370532;0.0
10;2021-10-11 14:44:11.333948;110303;H;-12.1173498260936;-76.9949097442627;0.0
10;2021-10-15 14:49:42.468599;111489;E;-12.021840236098699;-77.0998873932445;4.0
10;2021-10-05 06:42:06.469806;107652;B;-11.9856857791509;-77.0763458864333;0.0
10;2021-10-24 15:14:52.657964;114077;F;-12.1275589;-77.0309697;6.0
10;2021-10-29 09:28:21.053707;116572;F;-12.1162531;-77.01421429999999;4.0
10;2021-10-28 07:57:54.817846;116094;F;-12.112515;-77.0381239;4.0
10;2021-10-25 13:57:05.228756;114742;G;-12.0135978802405;-77.031375549502;0.0
10;2021-10-16 02:38:59.210197;111546;F;-12.1251285869913;-77.0340808890048;4.0
10;2021-10-07 15:11:21.981341;108749;H;-12.0825540258988;-76.9682198618563;0.0
10;2021-10-04 07:00:10.774743;107241;A;-12.0698153;-77.0381227;8.0
10;2021-10-23 15:12:17.845673;113784;C;-12.0756229;-77.00135340000001;4.0
10;2021-10-25 15:09:26.134386;114789;B;-11.9561016;-77.0816545;4.0
10;2021-10-01 19:47:01.186434;106317;J;-12.0116666;-76.9807026;0.0
10;2021-10-20 14:46:01.419839;112921;H;-12.1201771;-76.9899786;0.0
10;2021-10-27 03:03:50.124288;115503;G;-12.0858585;-76.9268792;4.0
10;2021-10-22 05:53:21.093542;113357;H;-12.1293093033252;-76.986000646094;4.0
10;2021-10-27 12:18:37.977092;115764;E;-12.0827219;-77.0303895;6.0
10;2021-10-05 14:44:52.354382;107865;H;-12.1250598;-76.997577;0.0
10;2021-10-02 05:45:38.703276;106412;C;-12.072867500000001;-77.0207589;0.0
10;2021-10-15 11:03:41.195337;111431;D;-12.0274028;-77.0579738;0.0
10;2021-10-21 01:19:21.545301;112988;H;-12.1196221547221;-76.98767315567021;6.0
10;2021-10-26 09:28:06.385517;115156;H;-12.1332642;-77.0013297;4.0
10;2021-10-06 07:23:48.072352;108105;E;-12.07146;-77.0905242;0.0
10;2021-10-25 11:09:07.360972;114621;H;-12.115677996407499;-76.97869311988829;4.0
10;2021-10-31 09:22:48.472138;117095;G;-12.0076571;-76.9984744;6.0
10;2021-10-25 15:13:53.678706;114793;C;-12.094855099999998;-76.9823011;0.0
10;2021-10-13 04:21:54.915508;110692;H;-12.119541400000001;-76.9769152;6.0
10;2021-10-26 06:35:52.47635;115048;F;-12.1207054;-77.00607120000001;4.0
10;2021-10-29 10:27:38.393267;116599;C;-12.096160300000001;-77.0572684;6.0
10;2021-10-02 04:46:39.17556;106392;F;-12.1177469;-77.0304559;0.0
10;2021-10-03 09:31:31.476947;106891;J;-12.0164665;-77.01059029999999;0.0
10;2021-10-29 08:23:53.847516;116550;F;-12.118059697367698;-77.0175499550973;4.0
10;2021-10-13 15:32:58.971684;110925;B;-12.018090204555302;-77.05247888029459;0.0
10;2021-10-29 09:22:01.778758;116570;A;-12.071736300000001;-77.0740745;4.0
10;2021-10-25 07:39:22.803744;114437;G;-12.036240912463601;-76.92674374376179;0.0
10;2021-10-30 17:08:18.317869;116999;G;-12.067355099999999;-76.97855859999999;4.0
10;2021-10-11 12:43:55.014673;110259;B;-12.0095194125608;-77.0917478897338;0.0
10;2021-10-14 04:49:42.747972;111043;F;-12.122005499999998;-77.0262613;0.0
10;2021-10-06 11:14:06.91887;108203;H;-12.1363539;-77.00984129999999;0.0
10;2021-10-18 16:21:45.710729;112349;K;-12.0727137;-76.9471857;0.0
10;2021-10-21 10:44:23.864906;113150;G;-12.0569199;-76.94185259999999;0.0
10;2021-10-29 03:04:29.274939;116404;A;-12.0733695939228;-77.0450880990548;0.0
10;2021-10-14 10:34:59.358669;111145;C;-12.1141439;-76.99717209999999;0.0
10;2021-10-12 05:24:13.998927;110420;H;-12.1599947479446;-76.9929521880873;4.0
10;2021-10-08 14:44:31.808852;109080;E;-12.068979877297098;-77.1163585705268;6.0
10;2021-10-26 12:19:23.647581;115271;H;-12.128765199999998;-76.990835;4.0
10;2021-10-07 02:32:15.056601;108431;C;-12.095177699999999;-77.04425959999999;0.0
10;2021-10-26 06:16:07.592368;115037;H;-12.1388514428261;-76.973900283799;4.0
10;2021-10-28 13:05:04.108334;116247;E;-12.0381834;-77.0972433;0.0
10;2021-10-24 05:27:47.225946;113888;C;-12.0820468;-77.053155;4.0
10;2021-10-03 12:33:55.721595;106969;I;-12.2081789;-77.0137802;0.0
10;2021-10-16 06:59:59.510717;111610;E;-12.0757416;-77.10252170000001;4.0
10;2021-10-04 15:47:18.643634;107474;K;-12.102101284738099;-76.9448868678986;0.0
10;2021-10-24 14:21:10.94646;114059;B;-12.016029;-77.07143690000001;4.0
10;2021-10-28 10:48:58.840135;116183;G;-12.0988454;-76.94882290000001;4.0
10;2021-10-23 09:19:16.668961;113684;A;-12.072725199999999;-77.0534464;8.0
10;2021-10-13 16:16:54.681543;110941;C;-12.091109199999998;-76.994775;4.0
10;2021-10-21 06:28:56.196674;113070;F;-12.113935638049;-77.0077146526397;4.0
10;2021-10-02 09:04:34.673763;106511;H;-12.1197772;-76.9743287;0.0
10;2021-10-26 08:23:43.158132;115114;A;-12.0760754;-77.0729249;0.0
10;2021-10-20 01:03:43.856086;112680;E;-12.104278697479902;-77.0609333597868;6.0
10;2021-10-07 12:57:13.890494;108689;B;-11.9889567393784;-77.0845599097061;0.0
10;2021-10-15 06:06:13.249802;111333;C;-12.044442358999401;-77.04163920104979;0.0
10;2021-10-21 11:59:05.72109;113169;B;-11.922674;-77.0563016;0.0
10;2021-10-13 05:21:21.959277;110712;C;-12.0842065;-76.9870481;4.0
10;2021-10-05 13:27:13.859197;107828;H;-12.1291566;-76.9727472;0.0
10;2021-10-21 06:19:32.680015;113067;F;-12.125214900000001;-77.0357642;0.0
10;2021-10-31 16:13:52.311944;117177;G;-12.026282400000001;-76.9147377;4.0
10;2021-10-09 14:40:20.910102;109471;B;-12.0150448;-77.073362;0.0
10;2021-10-27 11:33:42.10113;115741;E;-12.0797648;-77.1060748;0.0
10;2021-10-14 14:51:53.80092;111215;E;-12.0638696832253;-77.1161443078101;4.0
10;2021-10-13 12:28:08.369144;110848;C;-12.105005300000002;-77.0093536;0.0
10;2021-10-04 03:05:56.291275;107145;H;-12.126105;-76.9936938;0.0
10;2021-10-08 05:43:26.586018;108884;D;-11.927737599999999;-77.0495114;0.0
10;2021-10-16 05:34:58.51772;111586;A;-12.060353;-77.0776382;0.0
10;2021-10-25 04:20:09.290091;114211;C;-12.0942657;-77.01557;0.0
10;2021-10-11 07:13:34.398136;110084;H;-12.046372999999999;-77.042755;0.0
10;2021-10-26 14:41:26.31942;115349;F;-12.105505599999999;-77.02160079999999;0.0
10;2021-10-16 14:29:28.792178;111726;F;-12.1213963;-77.03810329999999;4.0
10;2021-10-11 14:33:44.027479;110298;J;-12.0141007;-76.9861475;0.0
10;2021-10-02 14:17:13.45061;106635;C;-12.1034015;-76.9801085;0.0
10;2021-10-15 15:45:23.415237;111499;B;-11.9846846;-77.0954333;0.0
10;2021-10-02 11:31:28.206783;106576;C;-12.0681373;-77.0283155;0.0
10;2021-10-01 15:11:59.992195;106241;H;-12.129719276535802;-76.980214914862;6.0
10;2021-10-22 05:08:15.848758;113340;G;-12.0184676382287;-77.0002468574576;4.0
10;2021-10-02 15:19:37.526779;106657;F;-12.1241288;-77.00158640000001;0.0
